PM10 (ug/m3),PM2.5(ug/m3),AT(),BP(mmHg),SR(W/mt2),RH(%),WD(degree),NO(ug/m3),NOx(ppb),NO2(ug/m3),SO2(ug/m3),CO(mg/m3),Ozone(ug/m3),Monsoon,Post-Monsoon,Summer,Winter
37.5,23.0,26.4,979.55,32.85,83.78,157.47,1.75,8.88,7.15,4.33,1.12,15.7,1,0,0,0
32.75,20.0,26.18,979.42,20.0,83.08,145.38,1.95,10.47,8.5,3.08,1.1,14.15,1,0,0,0
25.75,20.5,26.4,980.38,9.98,84.1,122.42,1.77,10.8,9.03,2.72,1.18,12.78,1,0,0,0
34.0,23.25,26.7,981.38,5.53,84.78,101.0,3.05,13.35,10.32,2.6,1.27,9.43,1,0,0,0
35.25,28.75,26.75,981.9,5.5,85.12,115.43,2.2,10.97,8.78,2.83,1.2,7.5,1,0,0,0
45.0,37.25,26.73,981.98,5.53,85.4,125.75,1.92,9.12,7.15,2.98,1.2,9.05,1,0,0,0
61.75,48.5,26.58,982.0,5.5,85.8,134.88,2.2,8.45,6.25,3.7,1.23,9.53,1,0,0,0
59.0,50.25,26.58,981.95,5.5,85.85,96.5,3.13,9.95,6.85,3.9,1.32,20.62,1,0,0,0
60.25,41.25,26.55,981.5,5.5,85.53,106.58,5.1,15.55,10.45,4.1,1.2,50.95,1,0,0,0
55.0,39.0,26.52,981.1,5.53,85.65,201.25,7.6,15.3,7.6,4.1,1.2,18.22,1,0,0,0
58.5,40.75,26.6,980.9,5.57,85.97,268.8,11.8,20.5,8.7,2.58,1.2,13.88,1,0,0,0
68.5,48.5,26.58,980.55,5.55,86.15,210.5,16.4,26.23,9.82,2.45,1.32,13.12,1,0,0,0
71.5,57.75,26.48,980.8,6.67,86.3,220.3,17.02,26.82,9.8,2.62,1.62,13.68,1,0,0,0
87.75,62.0,26.93,981.45,36.72,86.22,136.43,22.02,31.7,9.7,2.98,1.73,12.02,1,0,0,0
102.5,62.5,27.43,981.75,74.58,85.02,159.5,18.82,30.75,11.93,3.55,1.73,12.62,1,0,0,0
122.0,74.5,27.75,982.27,54.68,82.92,159.37,9.93,21.1,11.2,3.87,1.57,18.77,1,0,0,0
122.75,80.75,28.23,982.33,107.95,82.0,202.35,7.85,18.57,10.75,3.38,1.3,16.07,1,0,0,0
127.0,86.75,29.88,982.2,255.2,76.5,281.52,7.38,18.67,11.35,2.87,1.4,23.0,1,0,0,0
128.75,89.75,31.95,982.0,451.32,67.35,178.1,7.38,18.67,11.35,2.87,1.4,28.17,1,0,0,0
112.75,90.0,33.57,981.7,640.57,62.1,9.52,2.9,7.95,5.1,3.53,0.97,19.12,1,0,0,0
94.75,78.75,34.95,981.45,695.45,57.77,180.35,2.0,5.03,3.1,2.73,0.85,20.18,1,0,0,0
74.0,65.25,34.5,980.53,444.12,58.6,95.1,1.75,4.38,2.65,2.47,0.8,24.12,1,0,0,0
74.0,65.25,34.38,979.55,350.77,58.6,95.57,1.55,3.73,2.17,3.5,1.0,24.3,1,0,0,0
111.0,108.0,32.75,978.52,206.97,64.55,86.67,1.65,4.42,2.8,3.88,1.05,30.45,1,0,0,0
