PM10 (ug/m3),PM2.5(ug/m3),AT(),BP(mmHg),SR(W/mt2),RH(%),WD(degree),NO(ug/m3),NOx(ppb),NO2(ug/m3),SO2(ug/m3),CO(mg/m3),Ozone(ug/m3),Monsoon,Post-Monsoon,Summer,Winter
42.5,12.5,29.38,977.75,68.78,75.2,71.8,3.52,7.9,9.4,5.73,1.23,25.28,1,0,0,0
52.75,9.0,30.83,978.2,131.25,70.03,53.98,6.57,12.82,14.07,5.47,1.15,30.43,1,0,0,0
67.25,12.0,32.15,978.28,247.92,66.08,51.67,2.92,6.4,7.58,5.7,1.12,39.05,1,0,0,0
61.5,12.25,33.4,978.12,548.15,62.67,72.62,4.75,9.9,11.32,5.12,1.12,42.58,1,0,0,0
71.5,14.5,35.15,977.77,789.5,58.45,69.65,7.38,16.25,19.23,5.88,1.38,44.12,1,0,0,0
72.25,17.25,35.42,977.08,561.45,58.02,53.68,4.8,12.73,16.57,5.22,1.48,43.95,1,0,0,0
53.25,11.75,36.8,976.12,635.35,55.17,68.05,7.45,15.5,17.78,4.77,1.43,43.7,1,0,0,0
65.25,12.75,36.75,975.62,469.82,55.77,69.75,6.8,18.27,23.88,4.78,1.08,47.45,1,0,0,0
88.5,19.25,34.83,975.23,204.82,58.82,62.42,8.08,21.03,27.2,4.83,0.65,44.1,1,0,0,0
81.5,22.25,33.15,975.08,79.72,63.2,66.53,9.38,24.25,31.2,5.55,1.0,41.95,1,0,0,0
71.25,19.0,32.15,975.35,37.73,64.75,72.88,7.85,24.32,33.7,4.47,1.0,39.75,1,0,0,0
72.0,18.75,30.95,975.9,13.78,70.45,80.62,2.97,18.18,29.67,4.25,1.12,39.38,1,0,0,0
105.5,29.25,29.82,976.55,13.95,74.67,79.28,3.08,23.35,39.22,4.17,1.2,32.27,1,0,0,0
124.25,37.25,29.65,977.15,13.95,75.9,71.42,3.53,22.7,37.27,5.1,1.52,30.93,1,0,0,0
137.5,45.25,29.72,977.12,13.4,76.7,69.88,3.08,23.68,39.83,6.65,1.7,28.2,1,0,0,0
171.5,55.25,29.12,977.33,12.98,78.42,78.1,5.22,22.77,34.83,10.7,1.55,28.47,1,0,0,0
139.75,49.0,28.85,977.25,13.18,80.5,50.25,9.6,31.27,44.1,10.43,1.58,25.88,1,0,0,0
147.25,56.0,28.75,977.0,13.62,80.67,27.45,3.52,19.2,30.68,10.18,1.62,32.9,1,0,0,0
110.75,52.0,28.23,976.72,13.17,82.92,35.0,3.8,17.3,26.6,10.18,1.62,30.85,1,0,0,0
92.5,38.0,27.7,976.45,13.1,84.2,64.22,5.1,18.75,27.45,7.28,1.62,26.05,1,0,0,0
126.5,56.25,27.63,976.67,13.45,84.72,41.15,5.08,17.9,25.9,8.78,1.72,23.9,1,0,0,0
185.75,46.25,27.47,976.67,14.75,85.8,76.32,30.9,42.42,32.38,13.08,1.62,23.97,1,0,0,0
142.25,40.25,27.45,977.13,30.38,86.85,73.03,20.35,30.92,26.98,10.03,1.6,27.9,1,0,0,0
110.25,38.75,28.8,977.55,81.45,83.28,72.15,22.6,33.3,27.98,9.3,1.6,34.88,1,0,0,0
121.5,47.75,30.32,977.7,124.35,78.6,84.58,11.35,25.02,29.65,10.27,1.77,48.05,1,0,0,0
174.5,63.0,31.38,977.73,196.3,72.2,141.23,5.47,17.57,24.58,12.22,1.35,43.75,1,0,0,0
160.75,50.25,32.05,978.0,170.67,69.28,65.8,5.12,18.12,26.2,11.53,1.3,56.17,1,0,0,0
163.5,46.25,30.62,978.2,482.28,67.1,23.5,2.42,7.38,10.1,9.6,0.97,36.03,1,0,0,0
131.75,13.75,31.17,977.85,402.08,67.47,24.88,3.0,7.92,10.3,7.62,0.65,42.35,1,0,0,0
76.0,11.25,33.78,977.23,492.95,59.3,25.15,3.83,7.9,8.95,6.77,0.57,44.18,1,0,0,0
55.5,7.75,34.1,976.42,305.27,58.88,37.85,2.12,6.98,9.82,6.13,0.7,51.3,1,0,0,0
79.0,13.25,36.12,975.45,445.7,57.38,194.28,2.35,5.97,7.62,6.58,1.15,59.48,1,0,0,0
70.5,15.25,36.58,974.5,362.77,54.67,238.8,2.23,7.75,11.12,7.1,1.48,65.78,1,0,0,0
88.75,19.0,33.77,974.2,119.72,62.38,246.5,2.92,12.05,18.18,7.65,1.55,62.75,1,0,0,0
97.0,21.75,31.85,974.35,46.65,66.83,251.47,2.65,13.07,20.5,9.15,1.65,51.88,1,0,0,0
145.25,32.5,30.6,975.02,12.85,72.28,175.97,2.0,18.77,32.2,13.82,1.78,37.28,1,0,0,0
185.5,41.75,29.8,975.83,13.4,75.8,93.52,2.95,16.67,26.88,14.8,1.77,36.48,1,0,0,0
198.25,50.0,29.47,976.42,12.42,78.35,172.75,2.47,19.35,32.55,10.0,1.27,35.5,1,0,0,0
194.5,57.0,28.95,976.88,13.05,78.98,13.2,2.08,15.32,25.67,11.38,1.2,33.98,1,0,0,0
161.25,49.5,28.67,977.02,13.0,78.62,27.83,3.15,22.25,36.98,9.47,1.2,27.55,1,0,0,0
155.75,45.5,28.48,977.02,12.57,79.97,62.57,29.18,47.1,43.95,8.25,1.25,22.88,1,0,0,0
148.25,50.5,28.02,976.88,12.7,82.5,33.52,5.15,18.5,26.95,7.28,0.9,32.9,1,0,0,0
127.25,55.75,27.98,976.2,12.55,83.67,22.15,2.9,16.8,27.0,7.28,0.9,32.27,1,0,0,0
125.0,43.75,27.8,975.65,12.85,85.32,47.9,6.73,21.25,29.65,6.28,1.62,29.5,1,0,0,0
125.0,53.25,27.45,975.8,13.62,87.33,36.05,7.93,20.15,25.75,6.77,1.57,29.1,1,0,0,0
126.0,49.0,27.42,976.32,15.35,87.5,24.48,3.48,16.32,25.38,7.45,1.62,29.73,1,0,0,0
134.25,53.5,27.9,976.85,36.38,85.58,15.77,4.57,17.32,25.52,8.2,1.58,30.25,1,0,0,0
151.25,60.5,29.18,977.4,88.1,81.75,43.88,5.32,17.75,25.25,8.77,1.58,35.03,1,0,0,0
150.25,64.75,30.93,977.75,105.35,76.4,77.15,9.85,21.48,25.23,8.77,1.67,43.55,1,0,0,0
133.0,53.0,32.67,978.27,226.22,69.2,67.23,3.75,11.32,15.52,8.65,1.35,46.1,1,0,0,0
117.0,43.75,33.9,978.3,325.83,63.75,83.1,1.52,6.65,10.18,7.73,1.25,57.6,1,0,0,0
94.75,32.5,36.0,977.65,620.27,57.45,66.85,2.42,7.82,11.0,6.45,1.22,65.3,1,0,0,0
98.0,30.0,35.7,976.8,379.12,56.85,82.73,2.23,8.47,12.58,6.2,1.23,75.15,1,0,0,0
117.75,36.75,36.25,976.02,521.98,57.95,145.68,3.1,8.88,11.9,6.72,1.3,81.85,1,0,0,0
123.25,37.5,37.28,975.3,473.9,55.15,50.5,3.3,8.98,11.78,5.4,1.27,66.55,1,0,0,0
140.0,32.25,37.0,974.83,380.55,56.58,28.0,2.65,7.25,9.6,6.55,0.9,63.55,1,0,0,0
119.75,31.5,35.1,974.65,178.85,60.53,37.15,2.78,6.47,7.9,6.47,0.9,58.08,1,0,0,0
154.25,35.5,34.38,974.55,109.6,62.4,41.85,1.4,5.97,9.1,7.45,0.6,58.92,1,0,0,0
133.0,32.5,32.57,974.83,35.2,69.7,71.2,1.65,9.57,15.5,7.22,1.02,58.98,1,0,0,0
104.0,29.75,31.3,975.17,15.73,70.08,244.0,2.88,15.93,25.45,6.7,1.05,42.7,1,0,0,0
116.25,35.0,30.1,975.7,16.0,72.17,130.07,18.47,47.45,60.85,7.03,1.4,18.98,1,0,0,0
151.25,34.75,29.7,976.7,16.0,76.65,79.67,43.15,65.65,57.22,6.3,1.23,24.07,1,0,0,0
162.25,34.5,29.92,977.05,15.6,75.53,76.92,7.08,26.8,39.5,6.75,1.25,25.57,1,0,0,0
127.75,35.75,29.83,977.18,15.65,75.55,67.6,7.5,27.48,40.08,7.15,1.3,24.4,1,0,0,0
132.25,39.5,29.65,976.65,15.18,77.68,46.48,6.55,25.17,37.27,13.0,1.5,26.75,1,0,0,0
162.25,54.25,29.15,976.45,15.23,79.85,31.18,6.3,26.43,40.03,22.35,1.52,36.7,1,0,0,0
160.25,68.25,28.92,976.4,15.18,80.1,67.08,8.1,29.2,42.4,22.35,1.52,29.43,1,0,0,0
176.75,92.25,28.73,976.5,14.97,80.75,78.95,17.82,36.5,41.25,14.6,1.6,28.4,1,0,0,0
146.5,70.75,28.62,976.67,15.03,81.82,68.1,22.18,42.62,46.18,12.88,1.68,28.73,1,0,0,0
153.0,62.75,28.35,977.2,16.1,83.2,35.15,9.83,24.25,30.57,11.45,1.67,29.47,1,0,0,0
136.0,49.0,28.35,977.6,32.05,83.57,56.92,21.68,33.77,30.2,9.82,1.52,29.88,1,0,0,0
112.0,43.25,29.38,978.08,60.27,80.65,65.5,12.62,23.85,25.5,8.95,1.35,35.42,1,0,0,0
95.5,38.75,31.6,978.6,125.68,74.6,85.53,7.12,16.45,19.98,7.53,1.37,48.62,1,0,0,0
123.75,47.0,32.92,978.65,140.6,67.47,136.12,3.5,10.95,15.28,10.82,1.43,55.38,1,0,0,0
110.5,37.25,34.52,979.02,228.5,61.9,66.65,1.8,7.62,11.48,11.38,1.07,63.8,1,0,0,0
127.0,35.75,31.85,979.08,89.08,69.7,68.42,5.3,13.35,17.02,9.02,1.07,57.05,1,0,0,0
167.5,32.75,26.7,978.92,37.85,87.77,219.9,5.9,20.02,28.55,6.02,0.95,35.4,1,0,0,0
46.0,15.5,27.52,977.93,414.02,80.92,314.15,4.33,13.57,18.93,6.55,1.15,37.38,1,0,0,0
48.25,11.0,30.88,977.55,272.88,69.6,47.2,5.12,14.0,18.48,5.6,1.27,48.55,1,0,0,0
69.5,14.5,30.8,977.22,116.1,72.97,130.75,6.48,21.43,30.38,5.08,1.48,51.85,1,0,0,0
100.75,24.5,29.85,976.75,74.07,79.83,236.35,4.65,18.57,27.8,4.92,1.35,55.45,1,0,0,0
63.25,24.5,29.47,976.68,64.15,80.5,252.62,3.6,15.47,23.58,4.67,1.38,53.33,1,0,0,0
65.0,29.0,28.98,976.73,30.38,81.23,244.43,3.85,21.0,33.5,4.85,1.65,43.7,1,0,0,0
77.25,31.25,28.02,977.23,24.7,84.1,270.5,3.65,20.4,32.83,4.65,1.77,32.52,1,0,0,0
80.75,38.75,27.77,978.2,25.48,85.88,199.95,7.95,27.33,39.17,4.93,1.87,27.27,1,0,0,0
89.75,39.75,27.42,978.67,22.98,87.25,228.65,9.95,29.18,39.6,4.7,1.45,26.15,1,0,0,0
104.25,40.25,27.98,979.3,17.32,85.85,118.65,5.45,22.18,33.32,5.25,1.32,29.65,1,0,0,0
144.75,52.25,27.82,979.22,15.68,87.52,102.83,47.55,60.8,41.35,6.53,1.52,36.47,1,0,0,0
146.25,48.5,27.6,979.1,15.43,88.97,96.25,27.52,44.08,40.65,6.12,1.08,38.62,1,0,0,0
108.5,41.75,27.68,978.8,14.93,88.9,137.7,10.03,25.28,32.12,5.17,0.68,54.3,1,0,0,0
85.25,34.75,27.55,978.55,15.4,88.0,108.05,2.8,18.8,31.0,5.17,0.68,39.83,1,0,0,0
90.5,37.0,27.23,978.75,15.62,85.78,67.1,3.82,16.15,24.52,5.85,1.58,23.57,1,0,0,0
82.75,43.25,27.05,978.77,15.62,86.78,73.23,12.12,25.48,29.3,6.45,1.62,24.08,1,0,0,0
75.75,35.25,26.83,979.2,16.65,88.18,89.6,12.47,25.77,29.28,5.97,1.65,24.72,1,0,0,0
87.25,36.5,27.32,979.7,34.3,87.28,59.0,6.97,19.6,26.18,5.55,1.77,27.73,1,0,0,0
99.5,42.75,28.15,979.95,63.9,84.72,59.15,9.2,20.55,24.5,6.73,1.9,37.95,1,0,0,0
116.75,60.0,29.65,980.05,110.5,79.67,201.97,8.03,22.62,30.23,8.6,1.97,46.7,1,0,0,0
150.25,67.25,32.28,980.48,213.9,71.75,82.02,3.83,15.53,23.25,10.55,1.22,57.83,1,0,0,0
157.0,62.25,33.48,980.38,246.3,66.3,59.22,2.42,12.18,19.15,21.5,1.15,59.15,1,0,0,0
138.0,63.25,32.55,980.03,138.05,68.55,161.7,2.67,15.57,25.17,37.38,0.88,61.9,1,0,0,0
113.0,53.75,27.93,979.33,41.35,80.22,226.5,2.58,10.7,16.1,12.68,1.22,36.67,1,0,0,0
48.25,25.0,27.08,978.93,35.4,86.47,205.05,8.15,27.68,39.52,7.15,1.48,34.98,1,0,0,0
51.5,30.5,26.77,978.75,26.2,87.28,278.27,2.62,13.72,21.73,5.73,1.4,41.15,1,0,0,0
40.75,23.5,25.62,977.95,22.95,87.43,285.48,2.12,10.43,16.32,3.8,1.32,33.7,1,0,0,0
26.75,8.0,25.42,978.38,20.45,88.97,98.62,3.15,13.45,20.45,5.05,1.43,28.22,1,0,0,0
65.5,13.25,25.5,978.27,24.68,89.35,57.53,7.78,21.8,29.12,5.47,1.32,23.6,1,0,0,0
51.0,18.25,25.8,978.08,19.5,90.23,75.9,3.7,18.12,28.48,2.88,1.4,25.2,1,0,0,0
37.75,15.75,25.85,979.15,15.2,90.15,62.47,3.53,16.3,25.28,4.4,1.4,27.32,1,0,0,0
61.5,24.75,26.0,980.08,13.28,90.3,75.6,6.17,19.57,27.33,4.77,1.5,26.27,1,0,0,0
60.5,27.75,26.12,980.65,13.7,90.78,70.03,10.1,24.9,31.3,4.67,1.52,23.23,1,0,0,0
50.25,27.0,25.8,980.7,13.4,89.78,72.57,3.97,15.75,23.48,4.42,1.27,24.05,1,0,0,0
44.25,19.25,25.65,980.72,13.55,90.18,73.22,2.77,14.93,23.85,4.18,1.2,22.2,1,0,0,0
59.75,26.25,26.03,980.7,13.95,89.4,52.0,3.22,16.2,25.58,4.35,1.5,22.32,1,0,0,0
89.25,42.25,26.27,980.23,14.03,89.4,73.03,5.22,19.9,29.43,5.95,1.02,32.1,1,0,0,0
89.0,53.5,26.28,979.5,13.5,90.45,124.12,14.0,29.2,33.5,5.95,1.02,27.93,1,0,0,0
62.75,31.5,26.15,979.0,12.43,90.88,225.3,10.6,24.65,30.08,4.52,1.42,30.02,1,0,0,0
78.0,36.0,26.1,978.62,11.83,91.1,285.7,19.77,35.3,36.08,5.35,1.6,45.12,1,0,0,0
93.75,48.5,26.2,979.25,13.27,91.5,190.7,35.17,47.8,35.95,6.0,1.85,43.62,1,0,0,0
106.5,57.5,26.57,980.2,36.0,91.4,41.7,11.55,22.73,25.02,5.65,1.6,33.42,1,0,0,0
122.75,55.75,26.93,980.55,48.85,89.08,50.08,11.57,27.15,33.23,6.6,1.6,35.7,1,0,0,0
158.5,66.25,27.3,980.95,44.23,87.35,34.1,8.03,25.48,35.55,6.43,1.4,36.6,1,0,0,0
160.75,74.0,27.97,980.62,91.28,85.25,178.97,10.05,27.45,36.2,5.97,1.65,44.0,1,0,0,0
165.75,81.75,29.45,980.35,185.68,78.88,266.25,6.25,25.32,37.95,6.38,1.48,48.17,1,0,0,0
165.0,92.75,31.6,980.05,308.93,70.67,320.3,2.92,17.88,29.08,8.18,1.42,58.38,1,0,0,0
138.75,78.0,34.0,979.88,617.48,63.62,343.52,3.05,13.1,19.98,10.02,1.35,74.32,1,0,0,0
140.5,67.0,34.77,979.5,450.88,61.62,324.15,1.77,10.9,17.77,11.27,1.2,93.8,1,0,0,0
135.25,76.5,34.8,978.67,322.73,61.77,311.52,2.73,10.57,15.7,11.83,1.33,96.78,1,0,0,0
145.0,75.5,34.12,978.42,216.67,65.25,46.2,3.0,11.7,17.35,12.62,1.32,103.9,1,0,0,0
189.0,81.25,31.85,977.5,153.22,72.75,76.55,12.88,29.57,35.85,8.6,1.25,55.12,1,0,0,0
124.75,38.25,31.3,977.65,109.7,74.45,80.12,20.77,43.1,49.15,6.5,1.27,42.73,1,0,0,0
108.0,35.75,30.12,977.93,36.1,77.9,116.88,22.07,50.15,60.45,6.28,1.42,38.78,1,0,0,0
134.25,49.75,28.73,978.1,14.65,82.88,136.53,3.3,33.53,57.87,7.2,1.85,71.48,1,0,0,0
163.75,62.75,28.15,978.4,14.92,85.3,141.8,20.25,54.42,71.32,7.5,1.83,34.58,1,0,0,0
147.25,50.0,27.75,978.65,15.07,86.55,138.23,26.75,55.38,63.08,5.7,2.0,29.65,1,0,0,0
134.0,48.5,27.6,979.1,14.28,87.25,143.0,27.73,54.4,59.85,6.03,2.0,28.82,1,0,0,0
128.25,44.5,27.57,979.27,13.62,87.57,162.5,15.07,38.02,48.42,4.85,1.93,30.12,1,0,0,0
125.25,45.5,27.92,979.2,13.5,85.38,175.0,4.25,20.38,31.8,4.1,1.5,32.42,1,0,0,0
107.0,41.25,27.12,978.8,14.05,83.58,193.35,2.83,12.93,20.03,3.95,1.23,25.7,1,0,0,0
85.25,32.25,26.52,978.4,14.3,85.3,185.97,4.8,21.5,33.0,3.95,1.23,21.57,1,0,0,0
83.75,29.5,26.6,977.82,14.32,86.25,193.5,3.77,15.55,23.47,5.12,0.97,22.5,1,0,0,0
88.75,29.75,26.18,977.67,14.98,88.42,156.97,5.55,20.6,30.23,5.1,1.1,22.75,1,0,0,0
103.25,38.75,26.02,977.6,15.73,88.57,194.47,17.82,30.88,30.65,5.18,1.23,19.82,1,0,0,0
118.0,44.75,26.48,978.12,37.52,87.7,190.75,16.68,31.42,33.55,5.43,1.2,22.58,1,0,0,0
108.0,30.0,27.72,978.4,69.9,81.95,244.77,7.52,20.07,26.17,6.1,1.12,22.05,1,0,0,0
114.0,33.5,29.5,978.55,102.0,77.17,250.07,4.92,13.4,17.7,6.7,1.03,30.07,1,0,0,0
109.5,34.0,31.68,978.7,178.65,70.17,263.0,3.1,8.32,10.88,6.7,1.15,40.47,1,0,0,0
