PM10 (ug/m3),PM2.5(ug/m3),AT(),BP(mmHg),SR(W/mt2),RH(%),WD(degree),NO(ug/m3),NOx(ppb),NO2(ug/m3),SO2(ug/m3),CO(mg/m3),Ozone(ug/m3),Monsoon,Post-Monsoon,Summer,Winter
27.25,12.25,29.12,977.08,367.93,59.58,47.2,3.35,7.85,9.6,8.4,0.15,33.58,1,0,0,0
32.5,12.5,31.15,976.75,522.05,57.02,59.25,3.45,7.9,9.62,1.6,0.17,37.58,1,0,0,0
28.0,11.5,31.95,976.5,393.98,56.02,65.85,2.77,6.95,8.82,1.73,0.1,44.7,1,0,0,0
28.5,14.0,32.1,976.1,371.23,56.1,74.98,2.3,6.72,9.12,0.65,0.2,45.28,1,0,0,0
31.5,17.25,33.58,975.8,429.0,54.12,77.9,2.52,6.93,9.12,1.75,1.2,48.33,1,0,0,0
36.75,17.75,32.48,975.57,254.53,55.5,80.65,2.9,8.05,10.67,1.33,1.27,49.08,1,0,0,0
40.25,18.75,28.83,975.62,74.38,61.55,100.0,3.2,11.82,17.32,1.93,1.03,35.2,1,0,0,0
44.0,25.0,23.95,975.88,24.12,72.92,138.42,4.53,14.77,20.8,4.25,1.2,11.65,1,0,0,0
45.0,26.0,21.43,976.2,8.93,78.27,171.67,11.67,24.2,27.63,6.93,1.5,3.67,1,0,0,0
46.5,21.25,20.0,976.38,8.6,82.8,196.47,27.88,32.67,18.68,5.08,1.63,3.55,1,0,0,0
49.25,21.25,19.2,976.8,8.6,84.05,196.82,40.58,42.33,17.45,5.78,2.05,3.42,1,0,0,0
60.25,28.0,18.77,976.8,8.6,85.25,125.95,42.95,43.2,15.32,7.33,2.23,3.35,1,0,0,0
54.25,27.25,18.23,976.88,8.6,86.12,218.38,60.4,53.35,7.75,9.23,2.28,3.33,1,0,0,0
52.75,26.5,17.98,976.8,8.6,86.7,181.52,62.45,54.98,7.65,7.25,2.33,3.73,1,0,0,0
54.5,31.0,17.7,976.62,8.6,86.95,191.35,50.33,45.35,8.1,7.0,2.32,3.45,1,0,0,0
52.25,30.75,17.48,976.4,8.6,87.12,184.68,35.7,35.85,12.68,7.0,2.1,3.65,1,0,0,0
51.25,30.0,17.35,976.42,8.6,87.4,166.7,42.45,40.5,11.1,7.7,1.7,3.92,1,0,0,0
54.5,31.0,18.0,976.45,8.58,87.5,128.45,44.17,42.92,12.93,8.15,1.58,5.2,1,0,0,0
51.25,32.5,17.5,976.57,10.15,87.2,186.53,24.67,25.93,10.9,7.93,1.18,4.78,1,0,0,0
46.5,30.75,18.6,976.75,47.62,87.22,120.0,21.92,25.38,14.07,3.7,1.38,4.9,1,0,0,0
48.75,37.5,23.83,976.88,180.72,74.82,93.73,10.55,17.35,16.38,1.9,1.07,9.5,1,0,0,0
51.0,32.5,27.4,976.88,252.72,67.08,87.4,6.65,11.68,11.75,2.15,0.77,18.45,1,0,0,0
51.5,30.5,29.4,976.88,338.55,62.85,89.52,4.25,10.62,13.53,1.98,0.88,29.0,1,0,0,0
53.0,30.5,31.27,976.88,465.17,59.47,60.27,3.08,8.53,11.32,1.5,0.9,41.1,1,0,0,0
55.5,35.0,32.52,976.78,491.47,57.7,70.67,2.55,7.6,10.4,2.33,0.72,49.95,1,0,0,0
60.25,32.5,31.12,976.67,356.85,58.5,118.92,3.08,9.2,12.58,7.22,0.78,49.42,1,0,0,0
53.0,26.25,30.28,976.55,458.8,60.53,328.77,2.42,8.25,11.83,9.82,0.77,55.55,1,0,0,0
53.75,28.25,35.12,976.0,532.38,52.85,165.07,2.35,6.57,8.68,10.6,0.83,72.53,1,0,0,0
47.0,23.0,36.67,975.58,456.0,50.12,246.0,2.0,5.92,8.12,10.42,1.3,81.53,1,0,0,0
58.0,30.0,35.4,975.33,264.42,51.47,304.42,1.85,6.1,8.62,11.55,1.4,96.47,1,0,0,0
57.5,30.0,32.62,975.25,162.88,55.35,262.97,1.75,6.85,10.2,9.6,1.23,85.62,1,0,0,0
55.75,29.5,29.42,975.48,47.73,60.9,268.0,2.23,8.88,13.33,2.9,1.32,51.02,1,0,0,0
53.75,27.25,23.85,975.83,9.23,69.92,240.25,2.65,13.65,21.52,1.3,1.3,20.3,1,0,0,0
50.25,25.0,23.08,976.17,8.6,72.7,305.6,3.67,17.95,28.15,2.1,1.47,9.45,1,0,0,0
48.25,23.0,22.7,976.5,8.58,74.82,143.68,3.08,16.23,25.77,1.7,2.1,8.55,1,0,0,0
42.0,18.75,20.88,976.7,8.58,79.88,197.82,5.83,16.05,21.2,0.5,2.08,3.85,1,0,0,0
45.75,23.5,19.55,976.67,8.6,83.15,183.5,12.3,18.85,16.52,2.57,2.15,3.1,1,0,0,0
