PM10 (ug/m3),PM2.5(ug/m3),AT(),BP(mmHg),SR(W/mt2),RH(%),WD(degree),NO(ug/m3),NOx(ppb),NO2(ug/m3),SO2(ug/m3),CO(mg/m3),Ozone(ug/m3),Monsoon,Post-Monsoon,Summer,Winter
58.5,42.25,29.23,735.75,8.77,84.97,107.75,24.05,47.92,53.25,13.52,1.42,4.15,1,0,0,0
43.0,29.25,29.38,735.73,7.67,85.52,130.5,59.72,76.95,53.1,16.85,1.9,5.08,1,0,0,0
82.25,48.0,29.62,735.62,7.53,86.2,145.75,62.0,76.05,47.98,21.57,2.1,5.83,1,0,0,0
113.25,69.0,29.65,735.92,7.43,85.7,114.5,42.25,59.65,47.4,18.15,1.9,6.65,1,0,0,0
119.0,75.0,29.6,735.75,7.45,85.65,94.25,34.6,53.23,47.0,23.67,1.77,57.2,1,0,0,0
115.5,68.25,29.68,736.05,7.33,85.93,73.75,51.7,67.97,48.53,21.4,1.62,43.9,1,0,0,0
134.0,75.5,29.7,735.64,7.43,86.03,84.25,32.4,50.75,45.75,17.52,1.38,11.9,1,0,0,0
109.0,74.25,29.7,735.52,7.38,86.1,99.0,22.28,39.05,39.38,21.1,1.12,12.05,1,0,0,0
95.0,62.5,29.7,735.58,7.45,85.55,49.5,11.25,28.93,37.12,15.3,0.88,10.07,1,0,0,0
84.75,53.0,29.65,735.73,7.38,85.9,149.5,7.65,24.25,33.88,18.93,0.85,10.55,1,0,0,0
71.25,56.0,29.6,735.73,7.82,86.53,152.5,13.07,26.0,28.9,20.23,0.87,12.43,1,0,0,0
76.75,56.0,29.7,735.84,15.65,86.6,157.75,32.42,42.5,30.2,18.65,1.05,11.43,1,0,0,0
104.25,60.75,30.02,735.75,32.75,85.08,98.0,36.45,49.15,36.53,19.98,1.1,19.4,1,0,0,0
124.25,74.5,30.48,735.79,46.9,81.65,103.0,38.33,55.8,46.27,18.6,1.15,19.38,1,0,0,0
146.0,77.25,31.25,735.69,108.75,75.82,102.75,16.15,37.2,45.17,18.3,1.08,18.75,1,0,0,0
145.75,91.5,32.0,735.81,112.3,70.58,71.0,6.45,33.0,52.17,19.47,1.2,32.35,1,0,0,0
153.5,97.75,32.65,735.54,197.88,66.47,83.75,3.17,29.95,51.42,18.7,1.33,71.2,1,0,0,0
165.25,96.5,33.07,735.47,155.62,62.5,94.0,4.07,24.45,39.7,18.78,0.95,84.15,1,0,0,0
113.0,72.0,33.58,735.51,178.6,58.95,87.25,1.85,16.2,27.6,18.7,0.7,88.58,1,0,0,0
79.5,56.0,33.6,735.81,121.43,58.73,96.0,1.8,14.97,25.38,19.73,0.6,93.6,1,0,0,0
97.75,64.75,33.32,735.49,100.82,62.52,125.5,4.2,27.15,44.57,21.2,0.88,86.05,1,0,0,0
148.5,90.75,32.75,735.69,69.08,65.72,129.25,15.28,44.77,60.75,21.7,1.07,51.78,1,0,0,0
125.25,63.75,32.38,735.82,47.4,67.22,123.75,5.3,34.97,57.55,21.5,1.1,90.13,1,0,0,0
126.0,61.5,31.65,735.71,15.6,71.53,75.25,2.83,27.12,46.65,24.32,0.95,28.58,1,0,0,0
104.75,47.25,31.08,735.64,7.25,75.22,75.25,5.0,30.88,50.38,22.2,1.0,8.53,1,0,0,0
91.25,44.75,30.8,735.69,7.05,76.12,67.25,8.2,31.07,45.87,25.58,1.05,6.72,1,0,0,0
82.25,43.0,30.62,735.67,7.05,77.28,58.0,12.38,34.65,46.2,21.07,1.05,5.15,1,0,0,0
87.5,38.25,30.7,735.67,7.15,77.78,59.75,15.48,37.77,47.27,23.65,1.0,3.23,1,0,0,0
86.0,35.25,30.7,735.53,7.07,78.62,41.75,27.5,48.85,49.62,22.47,1.1,4.05,1,0,0,0
98.25,43.0,30.8,735.52,7.15,77.5,43.0,5.42,24.35,37.48,14.25,0.9,12.7,1,0,0,0
106.5,49.67,30.78,735.77,7.15,76.6,32.25,2.1,14.92,24.85,19.75,0.75,22.7,1,0,0,0
91.25,48.25,30.57,735.75,7.15,72.53,38.25,1.83,9.35,15.68,17.85,0.57,29.02,1,0,0,0
61.5,24.75,30.4,735.68,7.07,74.0,34.0,2.27,10.6,16.43,14.85,0.5,25.48,1,0,0,0
68.75,29.75,30.28,736.01,7.05,74.5,40.5,1.55,10.18,16.75,17.4,0.47,26.17,1,0,0,0
64.25,21.0,30.17,735.77,7.6,75.53,57.5,1.62,11.1,18.38,13.0,0.5,13.28,1,0,0,0
58.25,28.0,30.38,735.77,22.92,74.75,35.25,3.22,13.57,20.62,6.78,0.65,9.12,1,0,0,0
75.25,37.0,30.77,735.96,44.88,71.6,45.0,3.12,13.85,21.27,4.53,0.67,16.73,1,0,0,0
