PM10 (ug/m3),PM2.5(ug/m3),AT(),BP(mmHg),SR(W/mt2),RH(%),WD(degree),NO(ug/m3),NOx(ppb),NO2(ug/m3),SO2(ug/m3),CO(mg/m3),Ozone(ug/m3),Monsoon,Post-Monsoon,Summer,Winter
38.25,16.5,35.42,977.02,294.07,55.42,293.55,5.38,41.62,69.73,4.97,1.02,19.05,1,0,0,0
45.25,18.25,34.42,976.78,108.35,57.73,289.5,6.05,46.83,78.93,3.77,1.18,17.12,1,0,0,0
49.0,20.5,33.58,977.05,30.62,61.62,285.05,12.8,63.28,99.38,3.85,1.5,8.45,1,0,0,0
64.75,26.0,32.83,977.65,12.9,65.4,268.77,26.15,82.33,114.5,4.4,1.85,6.9,1,0,0,0
89.5,30.75,32.55,978.22,12.57,67.7,212.4,36.3,90.42,114.4,5.75,2.0,6.67,1,0,0,0
97.5,34.25,31.62,979.02,12.95,73.22,129.65,20.9,72.5,104.5,6.33,1.77,6.17,1,0,0,0
85.75,30.75,31.55,978.73,12.48,74.03,292.1,44.92,92.62,105.35,7.13,1.82,5.98,1,0,0,0
100.25,36.5,31.52,978.98,12.67,74.35,308.23,39.67,89.25,106.9,4.67,1.77,7.4,1,0,0,0
98.75,38.75,31.12,978.98,13.0,77.8,141.78,31.38,77.3,97.15,3.48,1.42,6.3,1,0,0,0
94.5,42.25,30.8,978.85,12.92,81.12,138.6,63.83,100.03,90.2,3.65,1.55,5.1,1,0,0,0
99.5,46.5,30.62,978.6,12.85,82.85,155.6,58.9,88.2,75.6,3.7,1.3,9.15,1,0,0,0
101.0,56.75,30.67,978.4,12.75,82.15,223.43,53.08,87.52,83.33,4.15,1.25,34.4,1,0,0,0
125.0,77.5,31.12,978.28,12.35,79.15,281.55,32.55,73.75,88.78,4.93,1.05,111.57,1,0,0,0
100.75,53.0,30.6,978.58,13.7,80.95,280.32,9.22,54.5,88.37,4.77,0.82,36.35,1,0,0,0
60.5,31.5,31.17,978.75,37.25,78.88,286.2,12.2,53.88,82.6,4.3,0.93,9.9,1,0,0,0
71.5,37.75,32.1,979.25,110.12,73.2,286.72,10.53,50.57,78.92,4.53,0.8,7.22,1,0,0,0
58.75,36.0,33.2,979.6,193.9,68.62,276.15,9.12,48.95,78.05,3.95,0.8,7.88,1,0,0,0
68.25,39.75,33.83,979.75,258.43,64.85,280.62,7.0,44.98,74.03,3.9,0.83,9.6,1,0,0,0
66.0,33.25,35.0,975.77,447.95,59.92,286.35,5.45,43.35,73.1,3.8,0.85,13.33,1,0,0,0
73.5,34.25,34.83,975.77,341.62,59.1,272.93,4.47,40.25,68.72,4.35,0.72,17.35,1,0,0,0
68.25,32.5,34.65,951.6,303.02,60.25,235.28,3.47,37.52,65.17,4.32,0.7,18.4,1,0,0,0
63.25,25.5,35.3,979.15,395.63,58.78,211.03,2.88,35.03,61.53,4.67,0.7,22.02,1,0,0,0
57.0,28.5,35.55,978.35,390.92,56.95,173.28,1.88,30.35,54.25,4.3,0.65,35.58,1,0,0,0
63.75,34.5,36.32,977.55,458.2,53.9,175.3,1.8,31.5,56.43,5.2,0.67,44.35,1,0,0,0
65.0,36.75,36.32,976.8,260.0,52.83,158.88,1.4,31.6,57.35,4.77,0.67,46.98,1,0,0,0
63.0,29.5,35.12,976.57,148.98,56.7,131.55,1.58,33.77,61.07,5.15,0.72,34.2,1,0,0,0
64.75,27.75,34.52,976.82,59.8,58.78,121.2,2.55,40.9,72.97,5.88,0.8,18.62,1,0,0,0
60.5,25.75,33.03,977.3,14.9,63.7,130.95,2.58,48.7,87.58,5.83,0.88,10.05,1,0,0,0
56.0,22.25,32.58,978.08,14.3,70.17,98.12,2.25,47.47,85.88,6.03,0.85,8.28,1,0,0,0
50.75,23.5,32.08,978.65,14.15,73.28,156.05,5.47,53.12,91.5,6.45,0.97,5.7,1,0,0,0
67.75,27.5,31.62,978.98,14.2,75.38,90.03,19.15,69.62,101.5,7.03,1.18,6.15,1,0,0,0
85.0,35.25,31.58,978.85,14.22,75.22,147.65,25.7,77.38,106.12,6.05,1.17,5.43,1,0,0,0
95.75,37.5,31.25,979.05,14.45,76.67,109.93,6.17,58.38,100.35,5.42,1.2,6.4,1,0,0,0
85.75,43.25,30.87,978.82,14.12,79.75,174.48,12.25,62.9,99.55,5.12,1.15,3.0,1,0,0,0
83.75,46.5,30.77,978.22,14.2,81.32,125.95,24.7,66.0,86.1,4.9,1.1,7.95,1,0,0,0
82.25,47.5,30.42,977.68,14.05,84.03,161.55,18.23,64.95,94.2,5.32,1.1,10.32,1,0,0,0
89.0,55.0,30.45,977.62,13.98,85.03,157.82,22.15,69.9,97.43,5.5,1.15,33.17,1,0,0,0
90.5,54.5,30.45,978.22,15.4,85.88,151.35,44.55,86.3,94.02,6.62,1.3,47.73,1,0,0,0
99.0,56.75,31.17,978.78,52.0,83.17,232.75,57.42,94.95,90.53,7.47,1.35,27.68,1,0,0,0
123.75,74.75,32.3,979.25,78.67,77.25,265.12,37.7,86.93,105.7,7.7,1.45,64.62,1,0,0,0
158.0,91.5,33.18,979.8,109.67,71.32,245.0,11.45,63.67,102.13,7.62,1.35,31.68,1,0,0,0
138.75,76.5,34.18,980.3,212.35,65.72,239.6,7.53,57.6,96.72,7.23,1.23,9.28,1,0,0,0
110.5,57.75,35.77,980.52,333.62,58.12,65.28,4.45,46.6,80.8,6.83,1.02,13.97,1,0,0,0
90.75,44.25,36.02,979.8,378.8,56.7,135.9,2.7,42.85,76.43,7.55,1.0,27.62,1,0,0,0
