PM10 (ug/m3),PM2.5(ug/m3),AT(),BP(mmHg),SR(W/mt2),RH(%),WD(degree),NO(ug/m3),NOx(ppb),NO2(ug/m3),SO2(ug/m3),CO(mg/m3),Ozone(ug/m3),Monsoon,Post-Monsoon,Summer,Winter
22.75,4.5,27.05,976.23,4.75,73.0,80.88,1.48,8.45,13.62,13.38,0.4,14.08,1,0,0,0
25.5,3.5,27.15,976.4,18.9,72.83,82.1,2.0,9.75,15.25,12.57,0.5,12.28,1,0,0,0
34.5,5.25,28.12,976.65,42.55,69.6,97.02,2.38,8.87,12.93,13.43,0.5,17.72,1,0,0,0
32.5,6.25,29.2,977.08,98.3,66.5,79.67,2.6,7.92,10.88,13.32,0.5,23.77,1,0,0,0
41.25,7.25,30.58,977.6,169.6,63.4,72.97,2.4,8.35,11.97,9.55,0.58,26.7,1,0,0,0
48.25,10.75,31.2,977.7,117.17,60.72,73.25,2.7,9.32,13.32,8.73,0.65,28.48,1,0,0,0
55.25,15.75,31.75,977.67,133.9,58.55,57.13,1.53,8.1,12.93,9.33,0.6,31.1,1,0,0,0
47.25,6.75,32.48,977.25,150.85,56.47,90.45,1.73,8.3,12.97,9.37,0.57,34.33,1,0,0,0
47.25,9.75,33.52,976.53,194.53,53.55,123.8,1.5,7.27,11.4,11.62,0.6,40.2,1,0,0,0
43.25,10.75,34.25,975.73,413.82,52.32,79.6,1.08,7.22,11.97,13.32,0.6,42.33,1,0,0,0
41.0,7.0,34.38,975.27,452.47,52.45,125.97,1.35,7.45,12.0,13.38,0.6,46.25,1,0,0,0
61.25,17.25,34.02,974.8,214.93,53.62,129.05,1.85,8.55,13.2,13.5,0.62,47.95,1,0,0,0
88.25,41.0,32.8,974.58,76.1,57.77,127.47,1.3,10.15,17.1,11.03,0.7,42.1,1,0,0,0
69.0,21.0,31.73,974.85,10.82,60.5,120.4,1.32,11.95,20.38,9.63,0.8,36.52,1,0,0,0
76.5,22.75,31.03,975.45,4.33,63.65,115.43,1.83,14.9,25.22,9.55,0.95,25.88,1,0,0,0
