PM10 (ug/m3),PM2.5(ug/m3),AT(),BP(mmHg),SR(W/mt2),RH(%),WD(degree),NO(ug/m3),NOx(ppb),NO2(ug/m3),SO2(ug/m3),CO(mg/m3),Ozone(ug/m3),Monsoon,Post-Monsoon,Summer,Winter
116.5,52.0,26.8,972.65,41.83,85.83,51.23,40.03,48.28,29.35,29.7,0.5,129.55,1,0,0,0
104.67,49.67,27.5,973.12,62.45,79.45,84.47,39.57,48.7,30.85,30.47,0.47,23.48,1,0,0,0
88.25,45.0,27.95,973.38,144.68,76.5,85.05,32.88,43.75,31.88,20.12,0.6,7.2,1,0,0,0
82.25,44.0,29.85,973.48,358.23,64.3,86.1,31.43,41.5,29.88,14.43,0.62,15.47,1,0,0,0
82.0,40.25,29.65,973.6,348.35,63.2,50.02,25.52,35.82,28.2,16.27,0.47,56.2,1,0,0,0
94.5,36.25,28.82,973.65,517.33,66.38,27.25,18.23,28.3,25.27,17.82,0.1,47.35,1,0,0,0
99.5,25.5,28.95,973.37,676.85,65.33,33.42,12.7,22.07,22.02,19.3,0.1,33.75,1,0,0,0
56.5,11.75,29.62,972.83,550.75,62.5,28.97,9.75,19.25,21.3,18.87,0.35,42.92,1,0,0,0
57.25,21.0,30.73,971.9,629.98,57.4,41.83,7.9,17.58,20.9,22.1,0.3,53.05,1,0,0,0
57.75,25.75,30.85,970.83,505.42,56.05,31.18,6.18,15.83,20.25,22.45,0.5,67.4,1,0,0,0
65.25,29.25,30.6,971.3,342.9,56.05,31.12,6.67,16.35,20.55,15.05,0.73,58.08,1,0,0,0
61.5,23.75,29.9,971.32,170.53,58.07,26.93,6.82,16.58,20.77,13.97,0.67,55.07,1,0,0,0
58.75,21.75,29.1,971.3,38.17,61.45,29.65,8.07,18.27,21.93,14.82,0.73,58.0,1,0,0,0
70.0,18.25,28.45,971.25,1.93,69.38,13.05,8.6,20.15,24.68,20.57,0.1,56.73,1,0,0,0
91.75,19.25,27.88,971.28,1.0,73.58,23.33,10.03,21.3,24.7,22.65,0.17,25.2,1,0,0,0
97.5,21.75,27.57,971.3,1.2,75.28,26.75,11.93,23.28,25.52,21.48,0.1,20.93,1,0,0,0
82.25,28.0,27.35,971.25,1.0,77.33,21.88,13.05,24.45,25.9,22.52,0.1,25.25,1,0,0,0
85.25,31.75,27.17,971.25,1.18,78.0,30.35,13.3,24.58,25.77,21.25,0.38,10.7,1,0,0,0
80.25,34.5,26.98,971.25,1.15,80.08,32.98,14.43,25.5,25.85,15.93,0.47,16.62,1,0,0,0
72.25,36.5,26.85,971.25,1.1,82.0,37.9,16.7,27.58,26.28,15.07,0.22,16.62,1,0,0,0
77.25,39.75,26.52,971.2,1.05,85.72,28.58,17.1,27.7,25.9,20.9,0.2,43.55,1,0,0,0
95.25,45.5,26.58,971.22,1.1,86.95,31.9,17.58,28.75,27.1,26.68,0.0,29.6,1,0,0,0
111.0,46.25,26.38,971.2,1.08,89.33,27.5,19.38,30.2,27.12,28.35,0.08,19.02,1,0,0,0
113.0,44.25,26.32,971.2,2.85,90.47,97.33,24.3,33.5,25.75,28.6,0.15,9.8,1,0,0,0
123.0,46.25,26.62,971.28,47.83,88.58,25.93,28.0,36.25,25.2,28.52,0.2,8.38,1,0,0,0
134.5,53.0,27.12,971.28,76.17,85.7,47.33,27.23,36.27,26.45,30.13,0.68,36.3,1,0,0,0
145.25,69.0,27.98,971.3,150.98,79.78,44.78,26.6,36.98,28.75,22.82,1.08,8.1,1,0,0,0
182.0,90.0,29.15,971.27,212.6,71.2,70.8,24.25,36.25,30.95,24.9,1.15,16.5,1,0,0,0
160.0,42.0,30.38,971.35,369.88,60.02,44.33,19.42,30.5,27.55,28.2,0.75,28.18,1,0,0,0
94.25,41.25,31.45,971.38,661.77,54.52,33.62,13.45,23.62,23.77,24.02,0.17,67.75,1,0,0,0
90.5,36.75,32.05,971.4,704.02,51.03,33.0,6.9,16.93,21.27,24.6,0.2,53.33,1,0,0,0
74.5,28.25,31.55,971.33,613.83,52.1,23.12,5.35,14.92,19.88,23.93,0.3,57.15,1,0,0,0
