PM10 (ug/m3),PM2.5(ug/m3),AT(),BP(mmHg),SR(W/mt2),RH(%),WD(degree),NO(ug/m3),NOx(ppb),NO2(ug/m3),SO2(ug/m3),CO(mg/m3),Ozone(ug/m3),Monsoon,Post-Monsoon,Summer,Winter
94.75,49.25,28.45,977.7,95.33,74.9,13.95,55.6,70.33,47.1,7.87,0.55,24.5,1,0,0,0
76.5,39.25,28.67,977.9,164.8,72.35,36.68,39.03,58.53,50.13,11.28,0.57,14.07,1,0,0,0
71.5,35.0,29.52,977.95,394.98,62.3,107.58,39.03,58.53,50.13,10.95,0.8,12.18,1,0,0,0
77.75,38.25,29.45,978.0,356.1,61.42,16.55,39.03,58.53,50.13,9.82,0.75,16.3,1,0,0,0
76.5,39.75,28.65,978.03,166.62,73.92,124.82,39.03,58.53,50.13,11.3,1.27,36.22,1,0,0,0
71.25,34.75,28.9,977.75,557.28,66.3,337.7,39.03,58.53,50.13,9.78,0.73,20.7,1,0,0,0
40.33,16.67,29.8,977.17,681.3,57.13,348.23,39.03,58.53,50.13,9.8,0.65,35.7,1,0,0,0
54.0,26.25,30.0,976.3,590.77,53.7,177.7,1.15,18.15,32.5,5.97,0.6,41.47,1,0,0,0
51.0,30.5,30.3,975.55,547.23,50.17,331.12,0.95,12.32,21.73,5.3,0.63,72.1,1,0,0,0
56.75,24.25,30.3,974.87,284.32,50.7,300.97,1.55,16.1,27.85,6.47,0.8,50.9,1,0,0,0
69.75,26.75,30.1,974.55,214.47,52.1,330.95,2.17,19.98,34.3,7.38,0.62,50.45,1,0,0,0
55.75,21.75,29.53,974.85,58.27,55.88,336.9,3.9,29.07,48.65,7.5,0.7,34.27,1,0,0,0
65.25,20.75,29.2,975.33,5.3,62.42,308.1,6.3,33.9,54.1,8.2,1.07,28.6,1,0,0,0
103.0,27.5,28.95,976.08,4.5,67.6,317.82,15.53,44.98,60.88,10.53,1.07,18.18,1,0,0,0
88.75,25.0,28.65,976.77,4.5,69.43,343.6,15.85,42.6,55.83,10.07,0.8,12.1,1,0,0,0
67.75,31.0,28.55,977.05,4.45,71.25,334.78,15.75,43.3,57.28,10.28,0.85,10.62,1,0,0,0
74.75,32.0,28.42,977.05,4.4,72.38,335.6,15.7,43.58,57.88,9.48,0.7,9.25,1,0,0,0
59.25,32.0,28.35,977.17,4.43,72.83,329.68,14.67,41.4,55.25,9.12,0.62,9.5,1,0,0,0
54.75,24.75,28.2,977.0,4.45,76.42,340.32,15.35,41.02,53.6,8.5,0.68,23.9,1,0,0,0
74.25,35.5,28.15,976.32,4.47,78.03,319.03,15.35,41.02,53.6,8.5,0.68,13.97,1,0,0,0
94.5,48.75,27.92,975.7,4.4,81.75,301.77,24.5,46.27,49.5,11.07,0.75,15.38,1,0,0,0
85.5,44.0,27.85,975.77,4.4,83.97,304.05,27.7,50.27,52.07,9.47,0.8,7.25,1,0,0,0
109.25,65.25,27.92,976.35,6.12,83.3,284.7,32.3,52.83,49.77,10.32,0.88,8.78,1,0,0,0
145.5,84.0,28.15,976.85,46.05,81.62,285.95,50.8,67.05,48.12,11.13,0.95,11.07,1,0,0,0
160.25,84.25,28.4,977.6,67.78,78.15,336.3,54.45,69.0,46.22,11.77,1.0,14.73,1,0,0,0
160.75,91.25,28.85,978.08,122.0,72.92,256.07,39.27,60.02,50.7,9.97,1.07,13.1,1,0,0,0
170.0,99.5,29.27,978.45,211.7,65.72,99.42,30.87,56.3,58.48,9.7,1.07,10.7,1,0,0,0
126.5,59.75,29.98,978.55,357.6,57.08,257.0,22.12,50.2,60.6,8.47,0.7,14.37,1,0,0,0
77.5,37.25,30.57,977.83,580.35,51.33,325.07,11.9,44.7,65.8,9.0,0.88,27.65,1,0,0,0
110.5,44.75,30.77,977.22,601.33,48.48,291.9,6.2,40.98,67.6,8.9,0.9,43.5,1,0,0,0
116.0,44.75,30.73,976.4,570.25,48.3,337.1,4.05,38.75,66.97,9.3,0.65,54.8,1,0,0,0
85.75,36.25,30.6,975.38,461.02,48.98,346.4,3.45,32.55,55.92,9.3,0.53,52.3,1,0,0,0
68.25,30.5,30.58,974.8,332.48,51.35,329.38,3.25,28.8,49.17,9.55,0.67,44.17,1,0,0,0
68.75,28.75,30.45,974.55,242.1,52.48,341.65,4.15,30.75,51.45,8.6,0.6,38.73,1,0,0,0
58.25,27.25,30.02,974.5,124.95,56.35,344.6,3.78,29.6,49.88,8.38,0.62,36.75,1,0,0,0
61.75,28.25,29.57,974.88,36.4,62.65,344.95,3.88,28.98,48.55,9.12,0.75,33.55,1,0,0,0
88.25,38.0,29.4,975.45,5.72,64.15,318.88,6.25,33.4,53.08,9.27,1.15,17.57,1,0,0,0
133.0,39.5,29.25,975.98,4.45,65.3,303.12,33.53,60.68,62.78,12.45,1.53,8.85,1,0,0,0
163.0,42.75,28.8,976.85,4.45,72.33,216.93,36.47,64.0,64.45,12.3,1.12,13.8,1,0,0,0
101.25,39.5,28.52,977.2,4.45,76.88,183.8,41.33,64.6,58.03,11.4,1.3,8.38,1,0,0,0
94.25,40.5,28.42,977.22,4.43,79.95,179.62,55.42,75.8,57.53,10.7,1.1,6.7,1,0,0,0
68.0,39.25,28.35,976.7,4.4,81.3,179.65,51.1,72.3,57.6,11.0,1.1,6.2,1,0,0,0
92.5,40.0,28.35,976.45,4.43,78.05,188.18,59.6,78.82,56.8,12.0,1.05,72.4,1,0,0,0
106.5,40.5,28.23,976.57,4.4,79.17,169.68,59.6,78.82,56.8,12.0,1.05,13.5,1,0,0,0
87.25,40.5,28.08,976.7,4.4,82.0,171.65,61.07,75.42,48.15,11.75,0.9,6.62,1,0,0,0
77.75,34.75,27.95,976.82,4.33,82.9,176.93,66.45,79.3,47.3,12.25,0.9,8.72,1,0,0,0
87.25,31.75,27.9,977.3,5.95,84.2,175.28,75.2,86.88,48.05,13.68,0.97,5.18,1,0,0,0
117.25,36.75,28.1,977.78,39.73,82.47,286.48,92.95,101.53,48.42,12.5,0.88,4.4,1,0,0,0
108.0,53.5,28.9,978.22,135.55,72.97,337.7,76.85,87.45,46.62,14.63,0.9,5.03,1,0,0,0
151.75,71.75,29.55,978.92,254.82,64.73,88.97,46.88,66.55,53.38,7.95,0.77,4.17,1,0,0,0
103.75,48.75,30.05,979.1,338.15,58.38,283.12,33.85,58.5,58.1,6.57,0.92,3.53,1,0,0,0
106.0,50.5,29.47,979.33,102.85,62.05,26.5,23.25,52.3,62.78,7.7,0.85,21.25,1,0,0,0
92.5,58.5,28.45,979.6,74.35,70.97,95.72,11.23,40.4,58.78,6.73,0.72,10.9,1,0,0,0
43.5,27.0,27.8,979.2,284.8,77.7,345.07,6.9,28.18,42.42,5.95,0.6,17.48,1,0,0,0
26.5,12.25,28.75,978.83,394.9,69.22,319.65,7.62,31.12,46.83,5.67,0.88,23.82,1,0,0,0
50.5,24.0,29.08,977.7,318.43,63.68,331.62,1.75,17.25,29.78,6.42,0.8,9.43,1,0,0,0
47.75,28.25,28.77,977.57,67.47,70.25,94.25,5.3,30.02,48.33,6.3,1.2,24.6,1,0,0,0
59.75,28.75,28.8,977.5,113.05,73.65,249.62,41.17,68.53,65.75,9.8,1.4,26.75,1,0,0,0
87.75,45.75,28.82,977.42,70.8,70.62,94.95,31.25,66.17,76.47,7.9,1.25,19.07,1,0,0,0
119.5,45.5,28.68,977.5,25.15,74.08,9.38,25.73,61.57,76.17,8.57,1.7,13.42,1,0,0,0
147.75,48.5,28.5,978.08,4.75,76.28,9.88,50.15,83.6,80.28,9.07,1.9,7.27,1,0,0,0
138.5,51.75,28.25,978.75,4.43,81.82,10.12,42.85,75.03,75.35,10.0,1.63,8.72,1,0,0,0
86.0,51.75,28.32,979.43,4.33,81.25,56.4,71.72,93.5,65.67,12.0,2.33,7.42,1,0,0,0
163.0,61.0,28.32,979.65,4.35,79.1,295.45,120.45,130.7,61.15,12.7,1.68,5.95,1,0,0,0
153.5,53.25,28.17,979.72,4.33,82.38,239.18,101.2,115.33,61.75,11.8,1.52,6.03,1,0,0,0
126.0,47.5,28.02,979.35,4.33,84.28,116.0,97.8,111.58,59.9,12.2,1.65,5.88,1,0,0,0
140.25,50.25,28.0,979.1,4.3,84.8,116.0,99.65,109.15,52.45,12.53,1.75,68.1,1,0,0,0
168.5,63.0,28.2,978.9,4.3,81.55,210.45,90.9,94.6,38.5,11.7,1.75,20.0,1,0,0,0
143.25,62.5,28.05,979.02,4.28,83.33,339.8,79.1,88.98,46.1,10.55,1.07,14.8,1,0,0,0
120.75,63.25,28.0,979.08,4.3,84.78,339.8,77.53,88.93,48.35,11.58,1.12,10.15,1,0,0,0
133.75,72.25,28.0,979.5,5.47,85.68,339.8,84.17,93.1,46.02,10.45,1.05,12.15,1,0,0,0
139.5,78.75,28.02,979.92,32.98,85.15,339.83,85.78,95.22,47.5,10.3,0.97,15.23,1,0,0,0
139.0,80.75,28.4,980.23,129.5,77.62,339.95,77.42,90.12,50.92,10.33,0.78,12.38,1,0,0,0
143.25,90.25,29.3,980.62,260.0,68.02,340.05,59.0,76.83,54.02,10.08,0.83,8.7,1,0,0,0
168.5,94.0,29.85,980.65,367.95,62.4,319.82,36.9,64.3,64.47,9.43,0.97,14.7,1,0,0,0
158.75,92.0,30.0,980.5,316.05,62.15,284.3,13.25,36.3,47.9,9.6,1.05,21.25,1,0,0,0
165.0,81.75,28.3,980.43,27.03,76.37,227.3,2.47,30.9,54.2,4.63,0.87,3.0,1,0,0,0
99.25,55.75,27.12,980.27,41.03,86.47,140.4,4.8,24.8,39.27,6.2,0.57,13.0,1,0,0,0
31.25,16.5,27.48,979.62,29.05,87.2,98.67,55.05,70.22,47.62,10.2,1.92,16.62,1,0,0,0
45.5,22.0,27.58,979.6,23.65,86.85,181.57,120.95,129.6,58.0,11.7,1.8,12.0,1,0,0,0
58.75,34.0,27.62,979.12,25.73,87.0,195.27,114.1,124.8,59.85,10.43,1.35,7.2,1,0,0,0
54.0,31.75,27.62,978.88,31.57,86.88,274.33,99.4,114.2,62.4,10.1,0.97,4.95,1,0,0,0
41.0,24.25,27.57,978.65,29.57,86.65,244.7,88.0,103.52,59.7,9.75,0.95,7.95,1,0,0,0
39.75,23.25,27.6,978.42,16.95,86.62,249.58,65.22,86.25,62.08,9.75,0.75,7.65,1,0,0,0
43.5,27.5,27.62,979.38,5.93,86.53,335.27,71.45,89.38,58.52,11.33,1.43,9.0,1,0,0,0
43.75,28.5,27.55,980.4,4.07,86.73,337.02,74.97,94.1,62.77,9.55,1.3,6.68,1,0,0,0
63.75,29.75,27.58,980.9,4.1,86.82,334.47,81.4,96.97,57.48,10.2,1.6,7.2,1,0,0,0
81.0,45.25,27.6,981.0,4.12,86.95,341.5,133.07,139.0,56.88,12.57,2.55,35.92,1,0,0,0
152.0,64.0,27.55,981.0,4.1,86.7,96.75,177.22,175.93,59.28,11.8,1.9,49.25,1,0,0,0
140.5,53.25,27.55,980.9,4.1,87.0,6.75,135.22,139.67,56.0,11.08,1.73,42.75,1,0,0,0
108.5,49.75,27.6,980.53,4.1,87.0,7.58,115.88,120.7,49.3,10.0,1.5,34.3,1,0,0,0
106.5,55.5,27.63,980.05,4.07,87.05,14.98,77.8,88.2,46.7,8.7,1.5,20.0,1,0,0,0
81.0,55.25,27.63,979.75,4.1,86.75,114.45,72.18,85.12,49.4,7.25,1.0,11.1,1,0,0,0
90.25,49.25,27.62,979.5,4.07,86.8,190.88,66.75,81.1,50.12,8.12,0.78,7.17,1,0,0,0
89.0,47.75,27.55,979.7,5.07,87.25,294.85,58.82,74.25,49.42,8.15,0.88,8.97,1,0,0,0
87.75,49.5,27.6,980.3,25.18,87.1,331.88,87.38,97.12,48.8,9.55,0.88,10.7,1,0,0,0
112.25,50.25,27.75,980.7,75.25,84.3,316.33,85.72,95.8,48.65,9.23,0.85,11.07,1,0,0,0
128.0,58.25,28.07,981.1,121.3,78.78,233.38,63.27,80.3,53.95,4.55,0.53,10.55,1,0,0,0
104.25,61.75,28.95,981.2,252.4,70.53,136.73,72.8,90.25,58.17,4.8,1.82,13.15,1,0,0,0
175.75,64.25,29.88,980.77,326.2,63.65,140.4,91.08,109.07,65.48,5.35,2.25,12.35,1,0,0,0
196.25,81.0,29.73,980.55,399.27,63.77,263.85,70.3,100.2,80.78,4.58,1.67,18.85,1,0,0,0
181.5,94.0,30.2,980.33,357.3,58.92,240.45,26.75,70.1,90.8,4.35,1.52,28.7,1,0,0,0
165.0,69.0,30.35,980.12,405.52,56.48,234.88,15.65,58.65,86.23,3.47,1.38,21.88,1,0,0,0
166.25,66.25,30.0,979.27,332.5,57.35,321.15,11.63,46.03,68.83,6.27,0.8,48.5,1,0,0,0
132.5,67.25,29.5,978.38,257.58,62.68,262.1,1.65,14.2,24.15,6.12,0.72,45.72,1,0,0,0
101.0,64.25,29.12,977.62,198.43,66.78,108.83,1.52,16.23,28.15,2.23,0.8,55.85,1,0,0,0
104.0,52.5,28.95,977.78,123.75,69.45,21.88,7.67,44.9,73.35,0.35,0.93,23.4,1,0,0,0
117.25,50.75,28.73,978.3,27.33,72.92,42.1,32.38,80.65,101.72,0.6,1.25,7.42,1,0,0,0
142.25,50.0,28.4,978.58,4.85,76.42,70.32,59.77,88.78,75.32,3.87,1.5,13.07,1,0,0,0
178.0,47.0,28.2,978.82,4.47,77.58,81.12,81.03,100.8,65.35,8.88,1.5,14.53,1,0,0,0
172.25,38.75,28.15,979.1,4.4,77.92,92.7,106.52,117.03,56.8,10.45,1.23,6.7,1,0,0,0
140.5,38.25,27.85,979.5,4.4,82.03,46.2,78.15,93.43,55.78,8.32,0.75,8.9,1,0,0,0
